id,marketplace,source_file,operation_id,method,server_url,path_template,tags_json,category,summary,description,x_readonly_method,x_category,x_token_types_json,path_params_schema_json,query_params_schema_json,headers_schema_json,request_body_schema_json,response_schema_json,rate_limit_notes,subscription_requirements,max_period_days,max_lookback_days,requires_jam,created_at,updated_at
275,wildberries,reports.yaml,generated_get_api_v1_analytics_antifraud_details,GET,https://seller-analytics-api.wildberries.ru,/api/v1/analytics/antifraud-details,"[""Отчёты об удержаниях""]",Отчёты об удержаниях,Самовыкупы,"Метод возвращает отчёт об удержаниях за самовыкупы. Отчёт формируется каждую неделю по средам, до 7:00 по московскому времени, и содержит данные за одну неделю.<br><br>

Удержание за самовыкуп — 30% от стоимости товаров.<br>Минимальная сумма всех удержаний — 100 000 ₽, если за неделю в ПВЗ привезли ваших товаров больше, чем на сумму 100 000 ₽.<br><br>

Данные доступны с августа 2023.

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 10 мин | 1 запрос | 10 мин | 10 запросов |
| Сервисный | 10 мин | 1 запрос | 10 мин | 10 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |
</div>
",1,contentanalytics,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""$ref"":""#/components/responses/SuccessTaskResponse""},""400"":{""content"":{""application/json"":{""examples"":{""IncorrectDate"":{""$ref"":""#/components/examples/IncorrectDate""}},""schema"":{""$ref"":""#/components/schemas/4xxResponse""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 10 мин | 1 запрос | 10 мин | 10 запросов |
| Сервисный | 10 мин | 1 запрос | 10 мин | 10 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
276,wildberries,reports.yaml,generated_get_api_v1_analytics_region_sale,GET,https://seller-analytics-api.wildberries.ru,/api/v1/analytics/region-sale,"[""Продажи по регионам""]",Продажи по регионам,Получить отчёт,"Метод возвращает отчёт с [данными продаж, сгруппированных по регионам стран](https://seller.wildberries.ru/analytics-reports/region-sale).<br><br>

Можно получить отчёт максимум за 31 день.

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 10 сек | 1 запрос | 10 сек | 5 запросов |
| Сервисный | 10 сек | 1 запрос | 10 сек | 5 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |
</div>
",1,contentanalytics,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""$ref"":""#/components/responses/SuccessRegionSaleResponse""},""400"":{""content"":{""application/problem+json"":{""examples"":{""DateRangeExceeded"":{""$ref"":""#/components/examples/DateRangeExceeded""},""DateRanges"":{""$ref"":""#/components/examples/DateRanges""},""IncorrectDateTimeFrom"":{""$ref"":""#/components/examples/IncorrectDateTimeFrom""},""IncorrectDateTimeTo"":{""$ref"":""#/components/examples/IncorrectDateTimeTo""},""MissingDateTimeFrom"":{""$ref"":""#/components/examples/MissingDateTimeFrom""},""MissingDateTimeTo"":{""$ref"":""#/components/examples/MissingDateTimeTo""}},""schema"":{""$ref"":""#/components/schemas/4xxResponse""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 10 сек | 1 запрос | 10 сек | 5 запросов |
| Сервисный | 10 сек | 1 запрос | 10 сек | 5 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
277,wildberries,reports.yaml,generated_get_api_v1_analytics_banned_products_shadowed,GET,https://seller-analytics-api.wildberries.ru,/api/v1/analytics/banned-products/shadowed,"[""Скрытые товары""]",Скрытые товары,Скрытые из каталога,"Метод возвращает список [товаров продавца, скрытых из каталога](https://seller.wildberries.ru/analytics-reports/banned-products/shadowed).

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 10 сек | 1 запрос | 10 сек | 6 запросов |
| Сервисный | 10 сек | 1 запрос | 10 сек | 6 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |
</div>
",1,contentanalytics,[],{},"{""order"":{""description"":""Порядок выдачи\n- `desc` — от наибольшего числового значения к наименьшему, от последнего по алфавиту значения к первому\n- `asc` — от наименьшего числового значения к наибольшему, от первого по алфавиту значения к последнему\n"",""required"":true,""schema"":{""enum"":[""desc"",""asc""],""example"":""desc"",""type"":""string""}},""sort"":{""description"":""Сортировка\n- `brand` — по бренду\n- `nmId` — по артикулу WB\n- `title` — по наименованию товара\n- `vendorCode` — по артикулу продавца\n- `nmRating` — по рейтингу товара\n"",""required"":true,""schema"":{""enum"":[""brand"",""nmId"",""title"",""vendorCode"",""nmRating""],""example"":""title"",""type"":""string""}}}","{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""content"":{""application/json"":{""schema"":{""properties"":{""report"":{""description"":""Отчёт"",""items"":{""properties"":{""brand"":{""description"":""Бренд"",""example"":""Трикотаж"",""type"":""string""},""nmId"":{""description"":""Артикул WB"",""example"":166658151,""type"":""integer""},""nmRating"":{""description"":""Рейтинг товара"",""example"":3.1,""type"":""number""},""title"":{""description"":""Наименование товара"",""example"":""ВАЗ"",""type"":""string""},""vendorCode"":{""description"":""Артикул продавца"",""example"":""DP02/черный"",""type"":""string""}},""type"":""object""},""type"":""array""}},""type"":""object""}}},""description"":""Успешно""},""400"":{""content"":{""application/json"":{""example"":{""detail"":""missing order"",""origin"":""banreportsvc-api"",""requestId"":""064f6c9e-924e-4e13-b551-0b89e3077938"",""status"":400,""title"":""bad request""},""schema"":{""properties"":{""detail"":{""description"":""Детали ошибки"",""type"":""string""},""origin"":{""description"":""ID внутреннего сервиса WB"",""type"":""string""},""requestId"":{""description"":""Уникальный ID запроса"",""type"":""string""},""status"":{""description"":""HTTP статус-код"",""type"":""number""},""title"":{""description"":""Заголовок ошибки"",""type"":""string""}},""type"":""object""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 10 сек | 1 запрос | 10 сек | 6 запросов |
| Сервисный | 10 сек | 1 запрос | 10 сек | 6 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
278,wildberries,reports.yaml,generated_get_api_v1_supplier_sales,GET,https://statistics-api.wildberries.ru,/api/v1/supplier/sales,"[""Основные отчёты""]",Основные отчёты,Продажи,"Метод возвращает информацию о продажах и возвратах.<br>Данные обновляются раз в 30 минут.<br><br>

1 строка = 1 заказ = 1 сборочное задание = 1 единица товара.<br>Для определения заказа рекомендуем использовать поле `srid`.<br><br>

Информация о заказе хранится 90 дней с момента оформления.

<div class=""description_important"">
  Данные этого отчёта являются предварительными и служат для оперативного мониторинга
</div>

  - В ответах могут отсутствовать заказы, по которым не подтверждена оплата, даже если эти заказы есть в детализациях к отчётам реализации. Например, заказы с отложенными платежами или оплатой в рассрочку
  - Значения полей `priceWithDisc` и `forPay` рассчитываются по упрощённой логике и могут отличаться от `retail_price_withdisc_rub` и `ppvz_for_pay` соответственно в детализациях к отчётам реализации
  - Поля `finishedPrice`, `priceWithDisc`, `forPay` могут временно иметь значение `0`: данные заполняются асинхронно, актуализируются в течение 24 часов
  - Для заказов, которые оплачены в валюте, отличной от валюты продавца, возможны округления цен из-за конвертации валют

Для точных финансовых расчётов, сверки и отчётности используйте [детализации к отчётам реализации](/openapi/financial-reports-and-accounting#tag/Finansovye-otchyoty/paths/~1api~1v5~1supplier~1reportDetailByPeriod/get).<br><br>

Для одного ответа на запрос с `flag=0` или без `flag` в системе установлено условное ограничение 80000 строк. Поэтому, чтобы получить все продажи и возвраты, может потребоваться более, чем один запрос. Во втором и далее запросе в параметре `dateFrom `используйте полное значение поля `lastChangeDate` из последней строки ответа на предыдущий запрос.<br> Если в ответе отдаётся пустой массив `[]`, все продажи и возвраты уже выгружены.

<div class=""description_limit"">
  <a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

  | Период | Лимит | Интервал | Всплеск |
  | --- | --- | --- | --- |
  | 1 минута | 1 запрос | 1 минута | 1 запрос |
</div>
",1,statistics,[],{},"{""dateFrom"":{""description"":""Дата и время последнего изменения по продаже/возврату. \u003cbr\u003e\nДата в формате RFC3339. Можно передать дату или дату со временем.\nВремя можно указывать с точностью до [секунд](./api-information#tag/Vvedenie/Limity-zaprosov) или миллисекунд. \u003cbr\u003e\nВремя передаётся в часовом поясе Москва (UTC+3).\n\u003cbr\u003eПримеры:\n  - `2019-06-20`\n  - `2019-06-20T23:59:59`\n  - `2019-06-20T00:00:00.12345`\n  - `2017-03-25T00:00:00`\n"",""required"":true,""schema"":{""format"":""date-time"",""type"":""string""}}}","{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""content"":{""application/json"":{""example"":[{""barcode"":""123453559000"",""brand"":""Тест"",""category"":""Бытовая техника"",""countryName"":""Россия"",""date"":""2022-03-04T18:08:31"",""discountPercent"":18,""finishedPrice"":1145,""forPay"":1284.01,""gNumber"":""34343462218572569531"",""incomeID"":56735459,""isRealization"":true,""isSupply"":false,""lastChangeDate"":""2022-03-06T10:11:07"",""nmId"":1234567,""oblastOkrugName"":""Центральный федеральный округ"",""paymentSaleAmount"":93,""priceWithDisc"":1547,""regionName"":""Московская"",""saleID"":""S9993700024"",""spp"":20,""srid"":""11.rf9ef11fce1684117b0nhj96222982382.3.0"",""sticker"":""926912515"",""subject"":""Мультистайлеры"",""supplierArticle"":""12345"",""techSize"":""0"",""totalPrice"":1887,""warehouseName"":""Подольск"",""warehouseType"":""Склад продавца""}],""schema"":{""items"":{""$ref"":""#/components/schemas/SalesItem""},""type"":""array""}}},""description"":""Успешно""},""400"":{""content"":{""application/json"":{""examples"":{""DateFromFieldRequired"":{""$ref"":""#/components/examples/DateFromFieldRequired""},""DateFromValueNotValidated"":{""$ref"":""#/components/examples/DateFromValueNotValidated""}},""schema"":{""oneOf"":[{""$ref"":""#/components/schemas/responseErrorStatistics""},{""$ref"":""#/components/schemas/responseErrorStatistics2""}]}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 минута | 1 запрос | 1 минута | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
279,wildberries,reports.yaml,generated_get_api_v1_warehouse_remains_tasks_task_id_status,GET,https://seller-analytics-api.wildberries.ru,/api/v1/warehouse_remains/tasks/{task_id}/status,"[""Отчёт об остатках на складах""]",Отчёт об остатках на складах,Проверить статус,"Метод возвращает статус [задания на генерацию](/openapi/reports#tag/Otchyot-ob-ostatkah-na-skladah/paths/~1api~1v1~1warehouse_remains/get) отчёта об [остатках на складах WB](/openapi/reports#tag/Otchyot-ob-ostatkah-na-skladah/paths/~1api~1v1~1warehouse_remains~1tasks~1%7Btask_id%7D~1download/get).

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 5 сек | 1 запрос | 5 сек | 5 запросов |
| Сервисный | 5 сек | 1 запрос | 5 сек | 5 запросов |
| Базовый | 1 ч | 4 запроса | 15 мин | 1 запрос |
</div>
",1,contentanalytics,[],"{""task_id"":{""description"":""ID задания на генерацию\n"",""required"":true,""schema"":{""example"":""06e06887-9d9f-491f-b16a-bb1766fcb8d2"",""type"":""string""}}}",{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""content"":{""application/json"":{""examples"":{""GetTasksResponseData"":{""$ref"":""#/components/examples/GetTasksResponseData""}},""schema"":{""$ref"":""#/components/schemas/GetTasksResponse""}}},""description"":""Успешно""},""400"":{""content"":{""application/json"":{""example"":{""detail"":""Invalid format for parameter task_id: error unmarshaling '2f071556-ae39-492f-fd8cf1eb0d25' text as *uuid.UUID: invalid UUID length: 31"",""origin"":""api-statistics"",""requestId"":""52dd27a91a1a643feae7201b206462df"",""title"":""Bad Request""},""schema"":{""$ref"":""#/components/schemas/4xxResponse""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""404"":{""content"":{""application/problem+json"":{""example"":{""detail"":""not found"",""origin"":""api-statistics"",""requestId"":""c777731fc180f215a49c9896c2f1200d"",""title"":""Not Found""},""schema"":{""$ref"":""#/components/schemas/4xxResponse""}}},""description"":""Не найдено""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 5 сек | 1 запрос | 5 сек | 5 запросов |
| Сервисный | 5 сек | 1 запрос | 5 сек | 5 запросов |
| Базовый | 1 ч | 4 запроса | 15 мин | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
280,wildberries,reports.yaml,generated_get_api_v1_analytics_goods_labeling,GET,https://seller-analytics-api.wildberries.ru,/api/v1/analytics/goods-labeling,"[""Отчёты об удержаниях""]",Отчёты об удержаниях,Маркировка товара,"Метод возвращает отчёт о штрафах за отсутствие обязательной маркировки товаров.<br>

В отчёте представлены фотографии товаров, на которых маркировка отсутствует либо не считывается.<br><br>

Можно получить данные максимум за 31 день. Данные доступны с марта 2024.

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 1 запрос | 1 мин | 10 запросов |
| Сервисный | 1 мин | 1 запрос | 1 мин | 10 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |
</div>
",1,contentanalytics,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""$ref"":""#/components/responses/SuccessGoodsLabelingResponse""},""400"":{""content"":{""application/problem+json"":{""examples"":{""DateRangeExceeded"":{""$ref"":""#/components/examples/DateRangeExceeded""},""DateRanges"":{""$ref"":""#/components/examples/DateRanges""},""IncorrectDateTimeFrom"":{""$ref"":""#/components/examples/IncorrectDateTimeFrom""},""IncorrectDateTimeTo"":{""$ref"":""#/components/examples/IncorrectDateTimeTo""},""MissingDateTimeFrom"":{""$ref"":""#/components/examples/MissingDateTimeFrom""},""MissingDateTimeTo"":{""$ref"":""#/components/examples/MissingDateTimeTo""}},""schema"":{""$ref"":""#/components/schemas/4xxResponse""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 1 запрос | 1 мин | 10 запросов |
| Сервисный | 1 мин | 1 запрос | 1 мин | 10 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
281,wildberries,reports.yaml,generated_get_api_v1_paid_storage_tasks_task_id_download,GET,https://seller-analytics-api.wildberries.ru,/api/v1/paid_storage/tasks/{task_id}/download,"[""Платное хранение""]",Платное хранение,Получить отчёт,"Метод возвращает отчёт о [платном хранении](https://seller.wildberries.ru/analytics-reports/paid-storage/storage) по ID [задания на генерацию](/openapi/reports#tag/Platnoe-hranenie/paths/~1api~1v1~1paid_storage/get).

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 1 запрос | 1 мин | 1 запрос |
| Сервисный | 1 мин | 1 запрос | 1 мин | 1 запрос |
| Базовый | 1 ч | 2 запроса | 30 мин | 1 запрос |
</div>
",1,contentanalytics,[],"{""task_id"":{""description"":""ID задания на генерацию\n"",""required"":true,""schema"":{""example"":""06e06887-9d9f-491f-b16a-bb1766fcb8d2"",""type"":""string""}}}",{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""content"":{""application/json"":{""example"":[{""barcode"":"""",""barcodesCount"":1,""brand"":""1000 Каталог"",""calcType"":""короба: без габаритов"",""chrtId"":1234567,""date"":""2023-10-01"",""giId"":123456,""logWarehouseCoef"":1,""loyaltyDiscount"":10,""nmId"":1234567,""officeId"":507,""originalDate"":""2023-03-01"",""palletCount"":0,""palletPlaceCode"":0,""size"":""0"",""subject"":""Маски одноразовые"",""tariffFixDate"":""2023-10-01"",""tariffLowerDate"":""2023-11-01"",""vendorCode"":""567383"",""volume"":12,""warehouse"":""Коледино"",""warehouseCoef"":1.7,""warehousePrice"":7.65}],""schema"":{""$ref"":""#/components/schemas/ResponsePaidStorage""}}},""description"":""Успешно""},""204"":{""description"":""Нет данных""},""400"":{""content"":{""application/json"":{""example"":{""detail"":""Invalid format for parameter task_id: error unmarshaling '7b8875---9f03-46f1-af21-b9b4b22fe821' text as *uuid.UUID: invalid UUID format"",""origin"":""api-statistics"",""requestId"":""44bac63ab29c46cb2d49392e6604c1a0"",""title"":""Bad Request""},""schema"":{""$ref"":""#/components/schemas/4xxResponse""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""404"":{""content"":{""application/problem+json"":{""example"":{""detail"":""not found"",""origin"":""api-statistics"",""requestId"":""c777731fc180f215a49c9896c2f1200d"",""title"":""Not Found""},""schema"":{""$ref"":""#/components/schemas/4xxResponse""}}},""description"":""Не найдено""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 1 запрос | 1 мин | 1 запрос |
| Сервисный | 1 мин | 1 запрос | 1 мин | 1 запрос |
| Базовый | 1 ч | 2 запроса | 30 мин | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
282,wildberries,reports.yaml,generated_get_api_v1_analytics_brand_share_brands,GET,https://seller-analytics-api.wildberries.ru,/api/v1/analytics/brand-share/brands,"[""Доля бренда в продажах""]",Доля бренда в продажах,Бренды продавца,"Метод возвращает список брендов продавца для отчёта о [доле бренда в продажах](https://seller.wildberries.ru/analytics-reports/brand-share). <br><br>

Можно получить только бренды, которые:
- Продавались за последние 90 дней.
- Есть на складе WB.

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 1 запрос | 1 мин | 10 запросов |
| Сервисный | 1 мин | 1 запрос | 1 мин | 10 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |
</div>
",1,contentanalytics,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""$ref"":""#/components/responses/SuccessBrandsResponse""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 1 запрос | 1 мин | 10 запросов |
| Сервисный | 1 мин | 1 запрос | 1 мин | 10 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
283,wildberries,reports.yaml,generated_get_api_v1_analytics_brand_share_parent_subjects,GET,https://seller-analytics-api.wildberries.ru,/api/v1/analytics/brand-share/parent-subjects,"[""Доля бренда в продажах""]",Доля бренда в продажах,Родительские категории бренда,"Метод возвращает родительские категории бренда продавца для отчёта о [доле бренда в продажах](https://seller.wildberries.ru/analytics-reports/brand-share).<br><br>

Можно получить отчёт максимум за 365 дней. Данные доступны с 1 ноября 2022.

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 5 сек | 1 запрос | 5 сек | 20 запросов |
| Сервисный | 5 сек | 1 запрос | 5 сек | 20 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |
</div>
",1,contentanalytics,[],{},"{""brand"":{""description"":""Бренд"",""required"":true,""schema"":{""example"":""H%26M"",""type"":""string""}},""locale"":{""description"":""Язык поля ответа `parentName`:\n  - `ru` — русский\n  - `en` — английский\n  - `zh` — китайский\n"",""required"":false,""schema"":{""default"":""ru"",""example"":""ru"",""type"":""string""}}}","{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""$ref"":""#/components/responses/SuccessParentsResponse""},""400"":{""content"":{""application/json"":{""examples"":{""DateRangeExceeded"":{""$ref"":""#/components/examples/DateRangeExceeded365""},""DateRanges"":{""$ref"":""#/components/examples/DateRanges""},""IncorrectDateFrom"":{""$ref"":""#/components/examples/IncorrectDateFromBS""},""IncorrectDateTimeFrom"":{""$ref"":""#/components/examples/IncorrectDateTimeFrom""},""IncorrectDateTimeTo"":{""$ref"":""#/components/examples/IncorrectDateTimeTo""},""LocaleError"":{""$ref"":""#/components/examples/LocaleError""},""MissingBrand"":{""$ref"":""#/components/examples/MissingBrand""},""MissingDateTimeFrom"":{""$ref"":""#/components/examples/MissingDateTimeFrom""},""MissingDateTimeTo"":{""$ref"":""#/components/examples/MissingDateTimeTo""}},""schema"":{""$ref"":""#/components/schemas/4xxResponse""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 5 сек | 1 запрос | 5 сек | 20 запросов |
| Сервисный | 5 сек | 1 запрос | 5 сек | 20 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
284,wildberries,reports.yaml,generated_get_api_v1_analytics_brand_share,GET,https://seller-analytics-api.wildberries.ru,/api/v1/analytics/brand-share,"[""Доля бренда в продажах""]",Доля бренда в продажах,Получить отчёт,"Метод возвращает отчёт о [доле бренда продавца в продажах](https://seller.wildberries.ru/analytics-reports/brand-share). <br><br>

Можно получить отчёт максимум за 365 дней. Данные доступны с 1 ноября 2022.

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 5 сек | 1 запрос | 5 сек | 20 запросов |
| Сервисный | 5 сек | 1 запрос | 5 сек | 20 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |
</div>
",1,contentanalytics,[],{},"{""brand"":{""description"":""Бренд"",""required"":true,""schema"":{""example"":""H%26M"",""type"":""string""}},""parentId"":{""description"":""ID родительской категории"",""required"":true,""schema"":{""example"":1,""type"":""integer""}}}","{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""$ref"":""#/components/responses/SuccessBrandShareResponse""},""400"":{""content"":{""application/json"":{""examples"":{""DateRangeExceeded"":{""$ref"":""#/components/examples/DateRangeExceeded365""},""DateRanges"":{""$ref"":""#/components/examples/DateRanges""},""IncorrectDateFrom"":{""$ref"":""#/components/examples/IncorrectDateFromBS""},""IncorrectDateTimeFrom"":{""$ref"":""#/components/examples/IncorrectDateTimeFrom""},""IncorrectDateTimeTo"":{""$ref"":""#/components/examples/IncorrectDateTimeTo""},""MissingBrand"":{""$ref"":""#/components/examples/MissingBrand""},""MissingDateTimeFrom"":{""$ref"":""#/components/examples/MissingDateTimeFrom""},""MissingDateTimeTo"":{""$ref"":""#/components/examples/MissingDateTimeTo""},""MissingParentId"":{""$ref"":""#/components/examples/MissingParentId""}},""schema"":{""$ref"":""#/components/schemas/4xxResponse""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 5 сек | 1 запрос | 5 сек | 20 запросов |
| Сервисный | 5 сек | 1 запрос | 5 сек | 20 запросов |
| Базовый | 1 ч | 1 запрос | 1 ч | 1 запрос |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
